video_id,title,channel_name,channel_id,source_query,source_group,dataset_sources,channel_handle,published_time,view_count_text,description_snippet,video_url,query_hits,keywords,description,view_count,publish_date,upload_date,category,owner_handle
HMJXf1VdM5E,Lluvia inusual de Martes Santo provoca inundaciones en zona 1 de Villa Nueva,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,guatemala lluvias,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@PrensaLibreOficial,hace 4 meses,"1,688 vistas",Un aguacero inusual en plena temporada seca provocó inundaciones en la zona 1 de Villa Nueva este Martes Santo. La lluvia ...,https://www.youtube.com/watch?v=HMJXf1VdM5E,"[""guatemala lluvias""]","[""noticias Guatemala"", ""noticias Guatemala en vivo"", ""noticias última hora"", ""Guatemala"", ""lluvia inusual Guatemala"", ""inundaciones Villa Nueva"", ""Martes Santo Guatemala"", ""clima Guatemala 2026"", ""emergencia Villa Nueva"", ""lluvias verano Guatemala"", ""Guatemala weather"", ""unusual rain"", ""Villa Nueva floods"", ""summer storm"", ""climate anomaly"", ""heavy rain"", ""breaking news""]","Un aguacero inusual en plena temporada seca provocó inundaciones en la zona 1 de Villa Nueva este Martes Santo. La lluvia sorprendió a vecinos y automovilistas, afectando calles y complicando el tránsito. Autoridades recomiendan precaución ante posibles lluvias intermitentes.
Lea más en:
Prensalibre.com
Busque más información de Guatemala y el mundo en  
https://www.prensalibre.com
https://www.facebook.com/prensalibregt
https://twitter.com/prensa_libre
https://www.instagram.com/prensa_libre
https://www.tiktok.com/@prensalibregt",1688,2026-04-01T07:55:33-07:00,2026-04-01T07:55:33-07:00,News & Politics,/@PrensaLibreOficial
H_TGv_cMwww,PMT: La fuerza laboral reguladora del tránsito más grande,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,PMT Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@MunicipalidaddeGuatemala-1551,hace 8 años,"2,383 vistas","EMETRA y la Policía Municipal de Tránsito cuentan con más de 800 agentes, la PMT hace uso de tecnología que está al servicio ...",https://www.youtube.com/watch?v=H_TGv_cMwww,"[""PMT Guatemala""]","[""Administración"", ""administracion"", ""Alvaro"", ""Álvaro"", ""Enrique"", ""Arzú"", ""Arzu"", ""Irigoyen"", ""Alcalde"", ""Alcaldía"", ""Alcaldia"", ""Alcaldías"", ""Alcaldias"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Comuna"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Publico"", ""Público"", ""Pasión"", ""Pasion"", ""Como"", ""Yo"", ""Tú"", ""Tu"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""tránsito vehicular"", ""emetra"", ""policía municipal de tránsito"", ""traficoGT""]","EMETRA y la Policía Municipal de Tránsito cuentan con más de 800 agentes, la PMT hace uso de tecnología que está al servicio de nuestros vecinos las 24 horas, con información, seguridad vial y sobre todo en situaciones diversas en el tránsito vehicular.",2383,2017-10-31T07:28:40-07:00,2017-10-31T07:28:40-07:00,News & Politics,/@MunicipalidaddeGuatemala-1551
I277M6i4jnY,Gestión del Riesgo de Desastres desde las comunidades.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,topic,youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 11 días,242 vistas,Gestión del Riesgo de Desastres desde las comunidades.,https://www.youtube.com/watch?v=I277M6i4jnY,"[""Gobierno de la República de Guatemala""]",[],Gestión del Riesgo de Desastres desde las comunidades.,242,2026-08-22T04:47:26-07:00,2026-08-22T04:47:26-07:00,Entertainment,/@GobiernodelaRepublicadeGuatema
IZLflL4Hgco,El ciudadano Toriello da un paso al frente,TanGente Podcast,UCGSQ821fpPy-yXL9mUmKbBg,guatemala politica,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@TanGenteGT,hace 6 días,"27,996 vistas","Daniel Haering conversa con Lionel Toriello, empresario, analista político y sobrino de Jorge Toriello Garrido —uno de los tres ...",https://www.youtube.com/watch?v=IZLflL4Hgco,"[""guatemala politica""]",[],"Daniel Haering conversa con Lionel Toriello, empresario, analista político y sobrino de Jorge Toriello Garrido —uno de los tres integrantes de la Junta Revolucionaria que gobernó Guatemala tras la Revolución de Octubre de 1944—, sobre la historia de su familia y su propia formación entre el activismo revolucionario de sus tíos y el mundo empresarial en el que creció. Toriello repasa el origen español de su apellido, la noche en que su padre estuvo a punto de ser fusilado durante el alzamiento del 44, su paso por el Tecnológico de Monterrey y el MIT, y el proyecto que dirigió para escribir la Historia General de Guatemala en la Asociación de Amigos del País.

La conversación gira luego hacia el presente: Toriello analiza cómo la oligarquía guatemalteca ha ido perdiendo el control sobre la opinión pública, la embajada de Estados Unidos y el Ejército —los tres pilares que sostuvieron por décadas lo que él llama el ""régimen anciano""—, cuestiona la ofensiva de Rodrigo Arenas y República contra la narcopolítica, y no ahorra críticas al gobierno de Bernardo Arévalo ni al papel de Walter Mazariegos en la Universidad de San Carlos y la Corte de Constitucionalidad. Al cierre, adelanta una",28013,2026-08-25T16:00:38-07:00,2026-08-25T16:00:38-07:00,Entertainment,/@TanGenteGT
IcF9rRdAtp8,Ministro de Comunicaciones Alejandro Sinibaldi realiza supervisión en la Ruta CA-1 Occidente,Ministerio de Comunicaciones Infraestructura y Vivienda,UCiQAWoQNcuKIAvCCFQC54UQ,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@CIVguatemala,hace 14 años,211 vistas,"Autoridades del Ministerio de Comunicaciones, Infraestructura y Vivienda (CIV), recorrieron los kilometros 162 al 175 de la Ruta ...",https://www.youtube.com/watch?v=IcF9rRdAtp8,"[""Ministerio de Comunicaciones Guatemala""]","[""76"", ""SUPERV"", ""OCCIDENTE"", ""17"", ""05"", ""12#25FA""]","Autoridades del Ministerio de Comunicaciones, Infraestructura y Vivienda (CIV), recorrieron los kilometros 162 al 175 de la Ruta CA-1 Occidente, para supervisar los trabajos de rehabilitación de tramos carreteros afectados por hundimientos.",211,2012-07-04T15:12:02-07:00,2012-07-04T15:12:02-07:00,People & Blogs,/@CIVguatemala
J6ctng-yAnI,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,CIV -Ministerio de Comunicaciones,UCAutgrPkiLhZxTB-Ujje1fw,Provial Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@CIV_Guatemala,hace 7 años,"2,981 vistas",,https://www.youtube.com/watch?v=J6ctng-yAnI,"[""Provial Guatemala""]",[],,2981,2019-06-25T21:50:12-07:00,2019-06-25T21:50:12-07:00,People & Blogs,/@CIV_Guatemala
JErfmk-TlRg,Rendición de Cuentas - Primer Cuatrimestre 2023,CIV -Ministerio de Comunicaciones,UCAutgrPkiLhZxTB-Ujje1fw,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@CIV_Guatemala,hace 3 años,32 vistas,"Rendición de Cuentas del primer cuatrimestre de 2023. Sergio González, Viceministro Administrativo y Financiero del Ministerio ...",https://www.youtube.com/watch?v=JErfmk-TlRg,"[""Ministerio de Comunicaciones Guatemala""]",[],"Rendición de Cuentas del primer cuatrimestre de 2023.

Sergio González, Viceministro Administrativo y Financiero del Ministerio de Comunicaciones, Infraestructura y Vivienda -CIV-",32,2023-07-04T10:17:02-07:00,2023-07-04T10:17:02-07:00,People & Blogs,/@CIV_Guatemala
J_HBzJUTOus,Presentan estrategia nacional para prevenir violencia durante recorridos de antorchas,Ministerio de Gobernación,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernacion Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@mingobguate,hace 2 días,16 vistas,"Ministerio de Gobernación, Comunicación Social, Audiovisuales.",https://www.youtube.com/watch?v=J_HBzJUTOus,"[""Ministerio de Gobernacion Guatemala""]","[""Ministerio"", ""de"", ""Gobernación"", ""Guatemala""]","-  Ministerio de Gobernación, Comunicación Social, Audiovisuales",17,2026-08-29T08:11:07-07:00,2026-08-29T08:11:07-07:00,News & Politics,/@mingobguate
JdxHJkQjM50,🚡 ¿Cómo va avanzando #AeroMetroGT?,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,topic,JdxHJkQjM50.csv | target_small_listing.csv | youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_lab_targets_small.csv | youtube_target_channels.csv,/@MunicipalidaddeGuatemala-1551,hace 1 mes,"20,908 vistas",Aquí te contamos lo que viene en las próximas semanas y los cambios temporales en la circulación que encontrarás a partir del ...,https://www.youtube.com/watch?v=JdxHJkQjM50,"[""Municipalidad de Guatemala""]",[],"Aquí te contamos lo que viene en las próximas semanas y los cambios temporales en la circulación que encontrarás a partir del lunes 3 de agosto sobre la Calzada Roosevelt, en dirección a la Calle Montúfar.

Si utilizas esta ruta, planifica tu recorrido con anticipación, sigue la señalización vial y las indicaciones de los agentes de PMT MuniGuate y PMT Mixco.

#TraficoGT #TránsitoGT",20901,2026-08-01T13:58:05-07:00,2026-08-01T13:58:05-07:00,News & Politics,/@MunicipalidaddeGuatemala-1551
JgmCtBQWNL8,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@GobiernodeGuatemala,topic,youtube_target_channels.csv,/@GobiernodelaRepublicadeGuatema,Transmitido hace 1 año,"1,165 vistas",Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,https://www.youtube.com/watch?v=JgmCtBQWNL8,"[""@GobiernodeGuatemala""]",[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,1165,2025-03-06T20:34:24-08:00,2025-03-06T20:34:24-08:00,Entertainment,/@GobiernodelaRepublicadeGuatema
JkpVO1hx2f8,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,"📅 ¿Dónde estabas hace un año cuando comenzó el Paro Nacional? ✊Pia Flores y Jeanelly Vásquez, estuvieron largas jornadas cubriendo las protestas, los operativos del Ministerio Público y toda la tensión que se vino tras l",https://www.youtube.com/watch?v=JkpVO1hx2f8,"[""@quorumgt/videos""]","[""guatemala"", ""periodismo"", ""quorum"", ""paro nacional 2023""]","📅 ¿Dónde estabas hace un año cuando comenzó el Paro Nacional? ✊Pia Flores y Jeanelly Vásquez, estuvieron largas jornadas cubriendo las protestas, los operativos del Ministerio Público y toda la tensión que se vino tras las elecciones y el sorpresivo triunfo de Bernardo Arévalo y Semilla. En este video reflexionan sobre aquellas protestas que serán claves en la historia de Guatemala.

Ayudanos compartiendo, comentando y dándole like a este video.

📲 Seguí a Quorum en todas las redes para ver más contenido interesante de #Guatemala.

⚫️ X:   / quorumgt  
🟣 Instagram: https://www.instagram.com/holaquorum?...
🟠 TikTok:https://www.tiktok.com/@quorumgt?_t=8...
🔵 Facebook: https://www.facebook.com/QuorumGT?mib...
🟢 Canal de WhatsApp: https://whatsapp.com/channel/0029Va8I...",673,2024-10-02T17:00:06-07:00,2024-10-02T17:00:06-07:00,News & Politics,/@quorumgt
Jr1hJ92H_Nc,"#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV AZTECA CON AMPARO, CAMIN Y CASTAÑEDA",Manuel Pedrero,UCH4M_4Ed6SUidQthmZ60M2g,@GobiernodelaRepublicadeGuatema,topic,youtube_target_channels.csv,/@ManuelPedreroOficial,Transmitido hace 11 minutos,"59,559 vistas",Únete a este canal para acceder a sus beneficios: https://www.youtube.com/channel/UCH4M_4Ed6SUidQthmZ60M2g/join ...,https://www.youtube.com/watch?v=Jr1hJ92H_Nc,"[""@GobiernodelaRepublicadeGuatema""]",[],"Únete a este canal para acceder a sus beneficios:
https://www.youtube.com/channel/UCH4M_4Ed6SUidQthmZ60M2g/join

-SIGUEME EN MIS REDES SOCIALES:

🔴 Suscríbete al Canal De YouTube: https://youtube.com/channel/UCH4M_4Ed6SUidQthmZ60M2g

🔴Dale Like A La Pagina De Facebook: 
https://www.facebook.com/ManuelPedreroOficial

🔴Sígueme En Twitter: https://twitter.com/YosoyPedrero

🔴Sígueme En Instagram: https://www.instagram.com/manuel_es_p...",62941,2026-09-01T17:31:43-07:00,2026-09-01T17:31:43-07:00,News & Politics,/@ManuelPedreroOficial
K1IA6oTGws8,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,UCaivrAhro2BpsJdrPe-IyRg,Gobierno de Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv | youtube_target_channels.csv,/@dcaguatemala,Transmitido hace 4 meses,530 vistas,"Conferencia de prensa del Gobierno de Guatemala, La Ronda.",https://www.youtube.com/watch?v=K1IA6oTGws8,"[""Gobierno de Guatemala""]",[],"Conferencia de prensa del Gobierno de Guatemala, La Ronda",530,2026-04-28T00:34:45-07:00,2026-04-28T00:34:45-07:00,News & Politics,/@dcaguatemala
K2qWcueeMOc,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,Diario de Centro América,UCaivrAhro2BpsJdrPe-IyRg,Gobierno de Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_target_channels.csv,/@dcaguatemala,Transmitido hace 1 mes,802 vistas,EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala.,https://www.youtube.com/watch?v=K2qWcueeMOc,"[""Gobierno de Guatemala""]",[],#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,802,2026-07-24T15:05:25-07:00,2026-07-24T15:05:25-07:00,News & Politics,/@dcaguatemala
K50uijsHnAM,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,FRANCE 24 Español,UCUdOoVWuWmgo1wByzcsyKDQ,guatemala seguridad,topic,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@France24_es,hace 7 meses,"135,249 vistas",Al menos ocho agentes de Policía murieron este 18 de enero en Guatemala tras una serie de ataques atribuidos a la pandilla ...,https://www.youtube.com/watch?v=K50uijsHnAM,"[""guatemala seguridad""]","[""Centroamérica"", ""Guatemala"", ""Policía"", ""Seguridad"", ""cárceles"", ""motín carcelario"", ""violencia""]","Al menos ocho agentes de Policía murieron este 18 de enero en Guatemala tras una serie de ataques atribuidos a la pandilla Barrio 18. Las ofensivas armadas ocurrieron como represalia luego de que las autoridades retomaran el control de tres cárceles, donde varios prisioneros se amotinaron el 17 de enero, y neutralizaran al líder máximo de la pandilla, quien coordinó los motines. Informa desde Ciudad de Guatemala, Andrés Suárez Jaramillo.
#Guatemala #Policía #Barrio18

🔔 Suscríbete a nuestra cadena en YouTube: https://f24.my/YTes
🔴 En VIVO - Sigue FRANCE 24 aquí: https://f24.my/YTliveES
🌍 Nuestro sitio: https://www.france24.com/es/
📲 Siempre en tu bolsillo desde WhatsApp: https://f24.my/WAes
y en Telegram: https://f24.my/TGes

Únete a la comunidad Facebook: https://f24.my/FBes
Siguenos en X: https://f24.my/Xes
Bluesky: https://f24.my/BSes y Threads: https://f24.my/THes
Descubre las noticias en imágenes en Instagram: https://f24.my/IGes
Descubre nuestros vídeos en TikTok: https://f24.my/TKes",135249,2026-01-18T17:33:25-08:00,2026-01-18T17:33:25-08:00,News & Politics,/@France24_es
KIO6wIJXYY0,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",CNN en Español,UC_lEiu6917IJz03TnntWUaQ,guatemala politica,topic,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@cnnee,hace 6 meses,"16,830 vistas","En Guatemala, la semana termina con nuevos episodios polémicos en la elección de los integrantes de la Corte de ...",https://www.youtube.com/watch?v=KIO6wIJXYY0,"[""guatemala politica""]","[""CNN en Español"", ""Noticias en español"", ""noticias"", ""news"", ""Guatemala"", ""Bernardo Arevalo"", ""Política""]","En Guatemala, la semana termina con nuevos episodios polémicos en la elección de los integrantes de la Corte de Constitucionalidad para el periodo 2026-2031. El proceso para elegir a dos de esos integrantes en el colegio de abogados y notarios se vio alterado por allanamientos del Ministerio Público, que justificó su acción debido a presuntas irregularidades en el padrón electoral. 

Los hechos fueron denunciados en un mensaje a la nación por el propio presidente Bernardo Arévalo, quien aseguró que el Ministerio Público trata de interferir de forma espuria en los procesos electorales del Colegio de Abogados y Notarios. Thelma Aldana, exfiscal general de Guatemala, conversó con Fernando del Rincón sobre esta nueva polémica electoral en Guatemala.

#política #guatemala #latinoamérica 
*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*

🔔
Suscríbete: youtube.com/@cnnee
Shorts: youtube.com/@cnnee/shorts

📲
WhatsApp Channel: https://cnn.it/486yW9w
Facebook: https://facebook.com/cnnee
X: https://x.com/CNNEE
Instagram: https://instagram.com/cnnee
TikTok: https://tiktok.com/@cnnee
Threads: https://threads.com/@cnnee

🌐
Nuestro sitio: https://cnne.com/",16830,2026-02-14T10:30:06-08:00,2026-02-14T10:30:06-08:00,News & Politics,/@cnnee
KWCyMd4dxkY,Recorrido de los 21K BAM de la Municipalidad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,official_gov,target_small_listing.csv | youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_lab_targets_small.csv | youtube_target_channels.csv,/@MunicipalidaddeGuatemala-1551,hace 9 años,"13,077 vistas",Vista rápida en piso del recorrido de los 21K BAM de la Municipalidad de Guatemala. Más información en www.21kguate.com.,https://www.youtube.com/watch?v=KWCyMd4dxkY,"[""Municipalidad de Guatemala""]","[""Administración"", ""administracion"", ""Alvaro"", ""Álvaro"", ""Enrique"", ""Arzú"", ""Arzu"", ""Irigoyen"", ""Alcalde"", ""Alcaldía"", ""Alcaldia"", ""Alcaldías"", ""Alcaldias"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Comuna"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Publico"", ""Público"", ""Pasión"", ""Pasion"", ""Como"", ""Yo"", ""Tú"", ""Tu"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""21k"", ""media maraton"", ""maraton"", ""carrera"", ""recorrido"", ""ruta""]","Vista rápida en piso del recorrido de los 21K BAM de la Municipalidad de Guatemala.
Más información en www.21kguate.com",13077,2017-07-27T15:37:42-07:00,2017-07-27T15:37:42-07:00,News & Politics,/@MunicipalidaddeGuatemala-1551
