video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating
n8iP75gIpmw,UgxR0AXNH_3DGn-T1494AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@osmanmorales3012,UC72gBAtyb_VXQlYDcFrh6oQ,Y para que participan si por el sueldo no es sino por robar,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@osmanmorales3012,hace 2 años,15,0,False,
6W4u8sGEnGM,UgxR1eqvFSEtPNShD8x4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@anibalg47,UCEHXl4VvvVpq-_4xC5tsbhg,SEÑORES ESTE ES UN MEGA PROYECTO. DEBEMOS TRABAJAR Y PENSAR EN EL FUTURO DE GUATEMALA.AVANCEMOS HACIA ADELANTE.  DELANTE...,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@anibalg47,hace 6 días,7,0,False,
6W4u8sGEnGM,UgxS0pN-vg0fjeNSLeJ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@franciscojuarez9223,UCeQk-WfEA-cJRq4EKeE7TOw,lamento arruinarles la fiesta pero dudo que esto logren materializarlo y si se logra que soporte un fuerte sismo... lo dudo... desde ya es un reto para el nivel de corrupción en el que vivimos y que se termine esta obra que si beneficiara a miles,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@franciscojuarez9223,hace 6 días, ,0,False,
n8iP75gIpmw,UgxTjz0jSJkZW5dGnSp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ARGELIATELON,UCkd9W714-947dEE6ZOEBATA,"Nomás se sientan en el cargo de diputados y ministros y....les crecen ""los cachetes"" hasta les brillan y la barriga. Ej. Benito (tamaletas), Sinibaldi y otros. Y nuestros niños desnutridos....les viene del aire.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ARGELIATELON,hace 2 años, ,0,False,
n8iP75gIpmw,UgxVUS-jkZU2DAjmNjR4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hectorcarranza3777,UCljDbleJul41G1TzOjOZAVA,x eso es que estan bravos todos esos sinverguenzas xq ya no pueden hacer sus cochinadas ahora con don vernardo arevalo antes asian amedia noche a escondidas del pueblo ahora seles termino todo que verguenza que el pueblo sufriendo muchos problemas y eyos gosando de buenas dietas,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hectorcarranza3777,hace 2 años,1,0,False,
j43HgwYFKfk,UgxW0ZnTohConSPgOpp4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@karensussetteleonvargas9794,UCGGHbtfbbe0o68etrOf0qxw,Exelente,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@karensussetteleonvargas9794,hace 6 meses, ,0,False,
OkXlHx0hx-8,UgxWzoHDeFfVC7jrjzF4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@aurahernandez5646,UCVdjCrh4tQoX3haNAZv-n5A,Dios los bendiga y disfruten su familia Dios sabe lo que hace bendiciones para todos.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@aurahernandez5646,hace 1 día,3,1,False,
OkXlHx0hx-8,UgxWzoHDeFfVC7jrjzF4AaABAg.Aa9DdH5avRRAaB_gLYRAuw,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,If you're not a citizen you cannot stay!,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@eugeneramirez4405,hace 20 horas, ,0,False,
j43HgwYFKfk,UgxXGkvxY-TdtPROWcV4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mariocordon8873,UCZeIIQrGAedW8tCbKWmGY-A,No cabe duda que es el reflejo de la cooptacion que el pacto de corruptos a echo en todas las instituciones del pais.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mariocordon8873,hace 1 año,9,0,False,
ndAZjHqzzT8,UgxXy9CurqMBEjFnVwF4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,"Excelente video, me acabo de suscribir al canal y ahora a ver los demás videos.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hashojea7348,hace 2 años, ,0,False,
n8iP75gIpmw,UgxZFzh6jzOX7Avhk1h4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@allanmunoz7410,UCFUuDARXdmmIrLppEqf-rFg,"Es con criterio, no le podemos exigir mucho.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@allanmunoz7410,hace 2 años, ,0,False,
yLZS3JiEBg8,Ugx_gjcVH5SlIKBNTGh4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@alhvi,UCCUmP4PlbwgikVFpYwbtRTg,"Excelente trabajo. Sigan haciendo más vídeos así, explicando con lenguaje sencillo. Quisiera apoyarles más, pero les dejo mi like, comentario y comparto.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@alhvi,hace 2 años,3,0,False,
06mFNPU0aB8,Ugxb-sknzjBr3wecCw94AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@MariaSantos-c8y3h,UCfXykdbSU97rj987LDUGfvg,Por q no dan la cara,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MariaSantos-c8y3h,hace 2 semanas,1,0,False,
j43HgwYFKfk,Ugxb1xcC9SSJ_5vSArF4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidlima1348,UC4Avya4kmR4Q0FrfFdBozSQ,"Urge estudiantes y catedráticos con lucha social,en recuperar la autonomía universitaria,es urgente fiscalizar los bienes de quienes estuvieron apoyando a este rector,revisar viajesitos a muchos estudiantes que se vendieron urge una A.E.U. que ame la sancarlos y nuestro bendito país,urgente fiscalizarlos",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@davidlima1348,hace 1 año,11,0,False,
n8iP75gIpmw,Ugxbz7-04jLwadBMK_p4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carlosaguilar-kz7ml,UChep9kVb5gQmpodEEl10Xlg,2000 quetzales todo una quincena se hartaron en un solo dia. Que joyitas estas que no piensan en el pueblo.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@carlosaguilar-kz7ml,hace 2 años, ,0,False,
6W4u8sGEnGM,UgxcBa2IQb3I0JZcFax4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AlejandroPérez-b6r,UCtsxPYw8VUsH_FfnKg-0lmw,Lo del nombre es lo de menos ojala que si lo terminen esta vez,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AlejandroP%C3%A9rez-b6r,hace 6 días,2,0,False,
n8iP75gIpmw,UgxcGV8-rD83ACvM0954AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ronyarana8849,UCRlCV9zSn7avAWh-9_XFWqQ,"No es un buen salario 25,000.00 quetzales dice entonces q puedo hacer yo con 3,000.00 tristes quetzales",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ronyarana8849,hace 2 años,1,0,False,
n8iP75gIpmw,UgxctiUZJriWwsE0a6J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@yeniferaguirre4498,UCut6b9S98nv84cVX89PmKzA,Échale un cuento completo este diputado y toda la bola de inservibles que fueron a comerse dinero del pueblo hasta sanguijuelas Oiga bien Dice que Cómo en el erario público y el gobierno como empresa donde una empresa produce dinero ellos gastan dinero desde una empresa no le da un bocado de comida a nadie si no produce ellos no producen ellos son los gastan,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@yeniferaguirre4498,hace 2 años, ,0,False,
6W4u8sGEnGM,Ugxd8fn-MEnc3SKPtid4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@lara11roberto,UCfo_yUPzy1f1POwwZxhZ06Q,"Otto Pérez Leal dejó tirado un paso a desnivel en Molino Las Flores y Neto Bran ni se ha molestado en retomar. 
Hay diferencias de políticos. Arévalo, el tiempo le dará la razón.
La paciencia es una virtud.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@lara11roberto,hace 6 días,1,0,False,
6W4u8sGEnGM,UgxdfjiT5_VBaeADj7h4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@albertoshernandez5251,UCV3fr-YOixFKCZBbJP1-X4w,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👏🎉👏🎉👏🎉👏,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@albertoshernandez5251,hace 6 días,4,0,False,
n8iP75gIpmw,Ugxe0MXeW4ziwUMTfF54AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@edwingeovanymarroquinmarro6684,UCTylKrsqkrBKIqubMu_5N0Q,Jejejejejkee porque nosotros vivos con el minimo jejeje,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@edwingeovanymarroquinmarro6684,hace 2 años,1,0,False,
j43HgwYFKfk,UgxeJQgzDc124jVv7Fx4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@leonelsantizo5281,UC5hvEnRUzI4Kfvwnyi4QxqQ,Más claro imposible! Usac sigan en su lucha! Mientras comparto su video para que más personas se informen,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@leonelsantizo5281,hace 1 año,2,0,False,
WIUZtitfLRw,Ugxf6gnAtXKqV1Q_zRd4AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@blogarteplus,UCVhif9eV0f8plICen2DnpKA,"Excelente reportaje. Les comparto algo que escribí en mi blog sobre mi experiencia siendo peatón en la cabecera departamental de Jutiapa, acá en Guatemala. 
https://mrmannoticias.blogspot.com/2018/04/el-indomito-peaton-de-jutiapa.html",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@blogarteplus,hace 1 año, ,0,False,
n8iP75gIpmw,UgxfUxJfY_pjvu9318Z4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JoseSimilox-p6e,UC1vr9aaMI2crB0NvwFHUeoQ,Ese diputado es mañoso y abusivo como todos solo de artar no hacen nada bueno por el pueblo ladrones el pueblo le paga de Ai tiene que pagar su almuerzo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JoseSimilox-p6e,hace 1 año, ,0,False,
n8iP75gIpmw,UgxfnbtuhVQuDILnXj14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ArielRodas-g5y,UCEgEQmRbtL5fwr9_DqAC--g,Que no justifique. Trabajo es trabajo y tiene que haser algo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ArielRodas-g5y,hace 2 años,2,0,False,
lj983NWyAQY,Ugxgxziq7k4s9WwmauB4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@jeanmorales1677,UCIUhbSCy3-SGRe5UtqM4fzQ,Es problema es el exceso de vehículos y eso nadie lo podrá resolver sin contar la falta de educación vial que genera bastante tráfico ya q todos quieren pasar al mismo tiempo. Pero son buenos proyectos.,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@jeanmorales1677,hace 4 años,1,0,False,
OkXlHx0hx-8,UgxiEgXuexKPtHEwAQJ4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@jesusguzman2321,UCozFYHN0e_-vlQbX3wQGOug,Esa son la noticia de univision y Telemundo  no dan otra positiva al gobierno  ya lo estamos desenmascarando  su manipulación,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@jesusguzman2321,hace 1 día,5,2,False,
OkXlHx0hx-8,UgxiEgXuexKPtHEwAQJ4AaABAg.Aa9HLCNywwKAa9OgyseDes,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@Ripped-Yoda,UCQMMuADgqWUOcJpLwHOzC-g,Bajo el crimen y la oferta de casas crecio en Texas…..lastima por tamto ilegal,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Ripped-Yoda,hace 1 día, ,0,False,
OkXlHx0hx-8,UgxiEgXuexKPtHEwAQJ4AaABAg.Aa9HLCNywwKAa9ZeEQh7n7,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@mariaalexander427,UC-QOpE7GOxlXcHZ8b7HbQKA,💯Correcto.  Unicoyote y Telementiras ya jartan con la misma novela y teatro todos los dias.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@mariaalexander427,hace 1 día, ,0,False,
lj983NWyAQY,Ugxj76_NAyOnh_vsgMV4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@sabinamarinaguerra3248,UC0RpuMwkDKJYqgKHtsJRuWQ,Se ve moderna Y bella la ciudad de Guatemala .......Saludos desde Ecuador,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@sabinamarinaguerra3248,hace 7 años,113,1,False,
6W4u8sGEnGM,UgxkcFai5KbeHyhGbnF4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@JorgeMunoz-gd9et,UC-HeUTT6_g-VoiWds2a4H-w,Señor presidente enfoque se en combatir la delincuencia y usted será recordado como el mejor presidente de Guatemala,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@JorgeMunoz-gd9et,hace 6 días, ,0,False,
n8iP75gIpmw,Ugxl5bLZ1llR9fV0V0l4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@alfonsomorales2653,UC2Y_EHWQKevubk4vOEBBFxw,"Demos Like y comentemos en este tipo de contenido, asi mas gente se entera de estos tranzas 
Risa dá que pida que hanlen de lo que ""hace bien""..... Es su trabajo pedazo de M",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@alfonsomorales2653,hace 2 años,1,0,False,
j43HgwYFKfk,UgxoLjEjkngSVGZvO1N4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@inge_vergueta,UCpsKOkt5iWTbenzeuq7dsmQ,👏👏👏👏👏👏,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@inge_vergueta,hace 1 año,2,0,False,
n8iP75gIpmw,Ugxoc10_rBva4f6IW2N4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@TeresaLucero-b5o,UCwW2OFy95P7ZBkOPxWkpvYg,Que devuelvan el pisto ...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@TeresaLucero-b5o,hace 2 años,1,0,False,
yLZS3JiEBg8,UgxovP0Yh3_qrKdrKrp4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marioramirez299,UCwEe1RKlEv1UpNWmWYfSh4w,"Primera contradicción ¿Cómo le van a poner un conjunto de reglas a un ""libre mercado"". Al hacer la ley ya no será un libre mercado.

El problema no es la falta de ley. El problema es el sistema capitalista. No hay que darle tanta vuelta",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marioramirez299,hace 2 años, ,0,False,
n8iP75gIpmw,UgxpFKbiejsVGSNIcTh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestormendez6216,UCQtICyzWmhC5woCtbNgaSmg,Esa bancada Cabal y otros siguen en la terquedad de gastar en comida. A nadie le deben pagar su comida. A nadie. NADIE.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nestormendez6216,hace 2 años, ,0,False,
n8iP75gIpmw,UgxqEChOyWebtVaqy-V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@cuabatzjj5924,UCDlr1VadSucIZgZ171pRBjQ,Soy yo vi Cua Batz,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@cuabatzjj5924,hace 2 años, ,0,False,
n8iP75gIpmw,UgxqSfWMWvqMX8tiC5x4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredymendez1786,UCHhHUjaMAZ8SiXdCUCj9DkQ,"me imagino que en los horarios que deberian de estar trabajando estan durmiendo por eso aparecen , dicen que trabajando pero es es solamente haciendo carnitas asadas y cerveciando.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredymendez1786,hace 2 años,2,0,False,
lj983NWyAQY,UgxrZBO3MtEqcgXAIEN4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@elenaluarca9377,UCxKR3RA8T-kxMgq_2WWhRcQ,"Que bueno que Guatemala sea una cuidad bonita y ojalá todos los proyectos sean realidad. Se los deseo con todo corazón de una salvadoreña que gusta mucho de la cuidad de Guatemala , donde me crie y viví por mucho tiempo y la considero mi segundo país, viva Guatemala y viva todo Centroamérica.",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@elenaluarca9377,hace 7 años,329,5,False,
3Nfp9h5avBI,UgxswojCyw1a0RuHVEp4AaABAg,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,UCdSVqHGHzyMTXSafUHY-e-w,@alfonsowilian9157,UCJxJC56BSAX-ArD0NAb9qnQ,La persona encargada del ecosistema que ayude a este problema.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@alfonsowilian9157,hace 22 horas, ,0,False,
lj983NWyAQY,UgxuO_1lX_-jTQfAzZx4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@rolandojuchuna484,UCqilIa8r7iek5sGYg_q6ofA,Sería  muy bueno construir el tren a nivel departamentales hacia la ciudad de Guatemala,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@rolandojuchuna484,hace 7 años,52,1,False,
3Nfp9h5avBI,UgxudaO35O8XcM9Wu4t4AaABAg,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,UCdSVqHGHzyMTXSafUHY-e-w,@MiguelJordan-n3g,UCyor0Mmm0ivLX2jIdyGp84Q,Q  recuerdos esta dejando semiya se pierden armas del estado la delincuencia no reduse,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MiguelJordan-n3g,hace 23 horas, ,0,False,
j43HgwYFKfk,UgxvgdNqovIhqUZDxUx4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carloslam5333,UCpe5jW3MIqkgTJ-PgkzvM6Q,Y los estudiantes de la usac que han echo?,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@carloslam5333,hace 1 año,1,0,False,
n8iP75gIpmw,UgxvmbFNm6tYRX6yfLN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eusebiovasquez4385,UCz3gu01bmjNv0DpRq-K3XYg,Pero que trabajo ase este delincuente si sólo robar,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@eusebiovasquez4385,hace 2 años,1,0,False,
j43HgwYFKfk,Ugxvt0tvqY4UlDS2hoh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jorgeaguilar-bq3uj,UCuXmOjxC-htcprLgeVXz6Tg,"FUERA MAZARIEGOS DE LA USAC, TÍTERE DEL PACTO DE CORRUPTOS!!!
Guatemala necesita que CICIG vuelva y reinicie la lucha anti corrupción, el pacto de corruptos encabezado por la fundación contra el terrorismo ya tiene cooptadas todas las instituciones de justicia, especialmente el MP. 👍⚖️",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@jorgeaguilar-bq3uj,hace 1 año,1,0,False,
PjmxCj-a9Hg,UgxvxNmPMdRuRDptJQN4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@juandeleon9060,UCNIeXbV_mEwpa412h1aqUWw,Porque. No salen. Acombatir LA seguridad. En las calles. Acombatir LA corruption. Policiacas...,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@juandeleon9060,hace 1 año,2,0,False,
n8iP75gIpmw,Ugxw_1trnd8loD3302V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@dantesarti4351,UCySYJU5kUh7X8gVt9la2ISA,"Porque no hacen sus reuniones de ''trabajo'' en el comedor de doña Chonita, como dijo giammattei, almuerzos de Q25.00 y pagados con sus sueldos.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@dantesarti4351,hace 1 año, ,0,False,
n8iP75gIpmw,UgxxNu7QTJHuAgFaEYN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@virgiliogarcia3039,UCHTGCgY2l-DQJIvlA_cpa_Q,El pueblo ya estaba trankilo ya que segun decian les habian quitado el almuerzo a esos ladronasos pero me estoy dando cuenta que no el pueblo les estamos pagando un sueldo jugoso y todabia pagando sus comidas que desgracia que hase ese presidente del congreso y el del pais bernardo arebalo engañadores al pueblo que pasa Nery Ramos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@virgiliogarcia3039,hace 2 años, ,0,False,
